Post Date,Due Date,Encoded Name,Invoice #,Charge Category,Charge Detail,Program,Program Schedule,Billing Term,Original Charge,Discount 1,Discount 2,Discount 3,Discount 4,Discount Amount,Original Charge Amount,Adjustment Amount,Current Charge Amount,Encoded Name
9/26/2022,10/1/2022,LF424,27991392,Tuition,,Primary,FD,Monthly,"$1,000.00 ",,,,, $-   ,"$1,000.00 ", $-   ,"$1,000.00 ",LF424
9/26/2022,10/1/2022,LS329,30227813,Tuition,,Primary,5SD,Monthly,$950.00 ,Healthcare Worker,,,,($47.50),$902.50 , $-   ,$902.50 ,LS329
9/26/2022,10/1/2022,LH887,24860058,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount,,,,($50.00),"$1,050.00 ", $-   ,"$1,050.00 ",LH887
9/28/2022,10/1/2022,MR561,35105558,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,, $-   ,"$1,100.00 ", $-   ,"$1,100.00 ",MR561
9/26/2022,10/1/2022,MJ601,24856068,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,, $-   ,"$1,100.00 ", $-   ,"$1,100.00 ",MJ601
9/26/2022,10/1/2022,MB506,24754481,Tuition,,Infant,FD,Monthly,"$1,155.00 ",Healthcare Worker,,,,($57.75),"$1,097.25 ", $-   ,"$1,097.25 ",MB506
9/26/2022,10/1/2022,ME496,31374646,Tuition,,Primary,3SD,Monthly,$900.00 ,Sibling / family discount,,,,($45.00),$855.00 , $-   ,$855.00 ,ME496
9/26/2022,10/1/2022,ML353,26804208,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Old Price Discount, Corporate Discount,,,($97.50),$902.50 , $-   ,$902.50 ,ML353
9/26/2022,10/1/2022,MA580,26790776,Tuition,,Primary,5SD,Monthly,$950.00 ,Old Price Discount,,,,($100.00),$850.00 , $-   ,$850.00 ,MA580
9/26/2022,10/1/2022,MT831,27982561,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Old Price Discount, Friends & Family,,,($192.50),$807.50 , $-   ,$807.50 ,MT831
9/26/2022,10/1/2022,MV832,28630271,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Friends & Family,,,,($300.00),$800.00 , $-   ,$800.00 ,MV832
9/26/2022,10/1/2022,MT695,26800765,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Friends & Family,,,,($450.00),$550.00 , $-   ,$550.00 ,MT695
9/26/2022,10/1/2022,MA674,24890938,Tuition,,Toddler,5HD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,MA674
9/26/2022,10/1/2022,MS696,33479385,Tuition,,Primary,5SD,Monthly,$950.00 ,Healthcare Worker,,,,($47.50),$902.50 , $-   ,$902.50 ,MS696
9/26/2022,10/1/2022,NS758,24857723,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount, Corporate Discount,,,($102.50),$997.50 , $-   ,$997.50 ,NS758
9/26/2022,10/1/2022,NK751,26787656,Tuition,,Primary,5HD,Monthly,$900.00 ,Old Price Discount,,,,($100.00),$800.00 , $-   ,$800.00 ,NK751
9/26/2022,10/1/2022,NS328,28717625,Tuition,,Primary,5SD,Monthly,$950.00 ,,,,, $-   ,$950.00 , $-   ,$950.00 ,NS328
9/26/2022,10/1/2022,OZ676,27973194,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,OZ676
9/26/2022,10/1/2022,OC751,24858484,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount, Teacher Discount,,,($102.50),$997.50 , $-   ,$997.50 ,OC751
9/26/2022,10/1/2022,OM863,28374286,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,, $-   ,"$1,100.00 ", $-   ,"$1,100.00 ",OM863
9/26/2022,10/1/2022,PG138,24896195,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,, $-   ,"$1,100.00 ", $-   ,"$1,100.00 ",PG138
9/26/2022,10/1/2022,RM321,30350957,Tuition,,Infant,FD,Monthly,"$1,155.00 ",,,,, $-   ,"$1,155.00 ", $-   ,"$1,155.00 ",RM321
9/26/2022,10/1/2022,RK773,20842336,Tuition,,Elementary,FD,Monthly,"$1,000.00 ",Sibling / family discount,,,,"($1,000.00)", $-   , $-   , $-   ,RK773
9/26/2022,10/1/2022,RA969,20401019,Tuition,,Elementary,FD,Monthly,"$1,000.00 ",Employee discount,,,,"($1,000.00)", $-   , $-   , $-   ,RA969
9/26/2022,10/1/2022,RC443,24747651,Tuition,,Infant,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($55.00),"$1,100.00 ", $-   ,"$1,100.00 ",RC443
9/26/2022,10/1/2022,SF131,27157828,Tuition,,Middle/High,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",SF131
9/26/2022,10/1/2022,SP954,24758123,Tuition,,Infant,FD,Monthly,"$1,155.00 ",,,,, $-   ,"$1,155.00 ", $-   ,"$1,155.00 ",SP954
9/26/2022,10/1/2022,SK411,24748505,Tuition,,Infant,FD,Monthly,"$1,155.00 ",Old Price Discount, Healthcare Worker,,,($110.00),"$1,045.00 ", $-   ,"$1,045.00 ",SK411
9/26/2022,10/1/2022,SS385,26803341,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Sibling / family discount, Friends & Family,,,($97.50),$902.50 , $-   ,$902.50 ,SS385
9/26/2022,10/1/2022,SR805,26806685,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Old Price Discount, Sibling / family discount, Healthcare Worker, Corporate Discount,($185.49),$814.51 , $-   ,$814.51 ,SR805
9/26/2022,10/1/2022,SI927,29992003,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Old Price Discount, Employee discount,,,($525.00),$475.00 , $-   ,$475.00 ,SI927
9/26/2022,10/1/2022,SW414,26802055,Tuition,,Primary,FD,Monthly,"$1,000.00 ",,,,, $-   ,"$1,000.00 ", $-   ,"$1,000.00 ",SW414
9/26/2022,10/1/2022,SN870,27289814,Tuition,,Infant,FD,Monthly,"$1,155.00 ",Healthcare Worker,,,,($57.75),"$1,097.25 ", $-   ,"$1,097.25 ",SN870
9/26/2022,10/1/2022,SA984,24896199,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,, $-   ,"$1,100.00 ", $-   ,"$1,100.00 ",SA984
9/26/2022,10/1/2022,SJ111,28187369,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Healthcare Worker,,,,($55.00),"$1,045.00 ", $-   ,"$1,045.00 ",SJ111
9/26/2022,10/1/2022,SW833,24749613,Tuition,,Infant,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($55.00),"$1,100.00 ", $-   ,"$1,100.00 ",SW833
9/26/2022,10/1/2022,SJ280,24896203,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,, $-   ,"$1,100.00 ", $-   ,"$1,100.00 ",SJ280
9/26/2022,10/1/2022,TI191,29620473,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Employee discount,,,,"($1,000.00)", $-   , $-   , $-   ,TI191
9/26/2022,10/1/2022,TA230,20358882,Tuition,,Primary,FD,Monthly,$950.00 ,Employee discount,,,,($950.00), $-   , $-   , $-   ,TA230
9/26/2022,10/1/2022,VV916,26807593,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,VV916
9/26/2022,10/1/2022,WN777,24749603,Tuition,,Infant,FD,Monthly,"$1,155.00 ",Old Price Discount, Healthcare Worker,,,($110.00),"$1,045.00 ", $-   ,"$1,045.00 ",WN777
9/26/2022,10/1/2022,YP112,29130441,Tuition,,Primary,5SD,Monthly,$950.00 ,,,,, $-   ,$950.00 , $-   ,$950.00 ,YP112
9/26/2022,10/1/2022,YS461,24860074,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount,,,,($50.00),"$1,050.00 ", $-   ,"$1,050.00 ",YS461
9/26/2022,10/1/2022,ZJ159,28440936,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Sibling / family discount,,,,($50.00),$950.00 , $-   ,$950.00 ,ZJ159
9/26/2022,10/1/2022,ZJ591,24758580,Tuition,,Infant,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($55.00),"$1,100.00 ", $-   ,"$1,100.00 ",ZJ591
9/26/2022,10/1/2022,ZC300,28166000,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Employee discount,,,,"($1,100.00)", $-   , $-   , $-   ,ZC300
9/27/2022,10/2/2022,AJ157,27053925,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Sibling / family discount,,,,($55.00),"$1,045.00 ", $-   ,"$1,045.00 ",AJ157
9/27/2022,10/2/2022,AO557,27053012,Tuition,,Toddler,5SD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",AO557
9/27/2022,10/2/2022,AA291,26922446,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",AA291
9/27/2022,10/2/2022,AA335,26922420,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",AA335
9/27/2022,10/2/2022,AA667,26923846,Tuition,,Middle/High,5SD,Monthly,"$1,000.00 ",Friends & Family,,,,"($1,000.00)", $-   , $-   , $-   ,AA667
9/27/2022,10/2/2022,AB584,26922119,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Old Price Discount, Sibling / family discount,,,($100.00),$950.00 , $-   ,$950.00 ,AB584
9/27/2022,10/2/2022,AJ582,26917703,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,AJ582
9/27/2022,10/2/2022,BT640,26916214,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Friends & Family,,,,($300.00),$700.00 , $-   ,$700.00 ,BT640
9/27/2022,10/2/2022,BR560,26930519,Tuition,,Middle/High,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",BR560
9/27/2022,10/2/2022,BD554,26917691,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,BD554
9/27/2022,10/2/2022,CP697,26925087,Tuition,,Middle/High,5SD,Monthly,"$1,000.00 ",Old Price Discount, Sibling / family discount,,,($97.50),$902.50 , $-   ,$902.50 ,CP697
9/27/2022,10/2/2022,DH547,26922433,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",DH547
9/27/2022,10/2/2022,DA550,26929959,Tuition,,Middle/High,FD,Monthly,"$1,050.00 ",Old Price Discount, Friends & Family,,,($250.00),$800.00 , $-   ,$800.00 ,DA550
9/27/2022,10/2/2022,ED996,26922438,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",ED996
9/27/2022,10/2/2022,EB992,26924851,Tuition,,Middle/High,5SD,Monthly,"$1,000.00 ",,,,, $-   ,"$1,000.00 ", $-   ,"$1,000.00 ",EB992
9/27/2022,10/2/2022,EA361,26927220,Tuition,,Middle/High,FD,Monthly,"$1,050.00 ",Employee discount,,,,"($1,050.00)", $-   , $-   , $-   ,EA361
9/27/2022,10/2/2022,FA203,26920671,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Friends & Family,,,,($262.50),$787.50 ,($787.50), $-   ,FA203
9/27/2022,10/2/2022,GB504,26927011,Tuition,,Middle/High,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,GB504
9/27/2022,10/2/2022,GI324,26921060,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ",($538.00),$512.00 ,GI324
9/27/2022,10/2/2022,HS639,26919900,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Sibling / family discount,,,,($52.50),$997.50 , $-   ,$997.50 ,HS639
9/27/2022,10/2/2022,HT869,26921791,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Old Price Discount, Friends & Family,,,($200.00),$850.00 , $-   ,$850.00 ,HT869
9/27/2022,10/2/2022,IC132,26917695,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,IC132
9/27/2022,10/2/2022,IP639,26927007,Tuition,,Middle/High,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,IP639
9/27/2022,10/2/2022,IS539,26919411,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Friends & Family,,,,($200.00),$850.00 , $-   ,$850.00 ,IS539
9/27/2022,10/2/2022,JA202,26917699,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,JA202
9/27/2022,10/2/2022,JS520,26921048,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",JS520
9/27/2022,10/2/2022,JJ109,26927741,Tuition,,Middle/High,FD,Monthly,"$1,050.00 ",Friends & Family,,,,"($1,050.00)", $-   , $-   , $-   ,JJ109
9/27/2022,10/2/2022,KT519,26916223,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Friends & Family,,,,($300.00),$700.00 , $-   ,$700.00 ,KT519
9/27/2022,10/2/2022,KT402,26921780,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Old Price Discount, Friends & Family,,,($200.00),$850.00 , $-   ,$850.00 ,KT402
9/27/2022,10/2/2022,LS909,26919407,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Friends & Family,,,,($200.00),$850.00 , $-   ,$850.00 ,LS909
9/27/2022,10/2/2022,LD536,26922115,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Old Price Discount, Sibling / family discount,,,($100.00),$950.00 , $-   ,$950.00 ,LD536
9/27/2022,10/2/2022,MA314,26922442,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Old Price Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,MA314
9/27/2022,10/2/2022,MA427,26916356,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Friends & Family,,,,($200.00),$800.00 , $-   ,$800.00 ,MA427
9/27/2022,10/2/2022,MA857,26927725,Tuition,,Middle/High,FD,Monthly,"$1,050.00 ",Friends & Family,,,,"($1,050.00)", $-   , $-   , $-   ,MA857
9/27/2022,10/2/2022,NN797,26930525,Tuition,,Middle/High,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",NN797
9/27/2022,10/2/2022,NH274,26916655,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",,,,,($889.00),$111.00 , $-   ,$111.00 ,NH274
9/27/2022,10/2/2022,PC821,26916659,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",,,,, $-   ,"$1,000.00 ", $-   ,"$1,000.00 ",PC821
9/27/2022,10/2/2022,RA324,26922129,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Old Price Discount, Sibling / family discount,,,($100.00),$950.00 , $-   ,$950.00 ,RA324
9/27/2022,10/2/2022,SG874,26928490,Tuition,,Middle/High,FD,Monthly,"$1,050.00 ",Friends & Family,,,,($262.50),$787.50 , $-   ,$787.50 ,SG874
9/27/2022,10/2/2022,SK436,26921055,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",SK436
9/27/2022,10/2/2022,VB739,26930173,Tuition,,Middle/High,FD,Monthly,"$1,050.00 ",Old Price Discount, Healthcare Worker,,,($100.00),$950.00 , $-   ,$950.00 ,VB739
9/27/2022,10/2/2022,WA967,26915820,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Friends & Family,,,,"($1,000.00)", $-   , $-   , $-   ,WA967
9/27/2022,10/2/2022,YK647,26924083,Tuition,,Middle/High,5SD,Monthly,"$1,000.00 ",Friends & Family,,,,($350.00),$650.00 , $-   ,$650.00 ,YK647
9/27/2022,10/2/2022,ZG633,26920685,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Friends & Family,,,,($262.50),$787.50 , $-   ,$787.50 ,ZG633
9/27/2022,10/2/2022,ZA810,26919055,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Friends & Family,,,,"($1,050.00)", $-   , $-   , $-   ,ZA810
9/27/2022,10/2/2022,ZR267,26917528,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Old Price Discount, Sibling / family discount,,,($97.50),$902.50 , $-   ,$902.50 ,ZR267
9/27/2022,10/2/2022,ZJ754,27053747,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,, $-   ,"$1,100.00 ", $-   ,"$1,100.00 ",ZJ754
10/5/2022,10/10/2022,AA861,35566151,Tuition,,Toddler,FD,Monthly,$806.08 ,,,,, $-   ,$806.08 , $-   ,$806.08 ,AA861
10/5/2022,10/10/2022,AS526,35635304,Tuition,,Primary,FD,Monthly,$229.00 ,,,,, $-   ,$229.00 ,($229.00), $-   ,AS526
9/22/2022,10/10/2022,HH814,34533035,Tuition,,Infant,FD,Monthly,$767.06 ,,,,, $-   ,$767.06 , $-   ,$767.06 ,HH814
10/10/2022,10/11/2022,AK459,35943135,Tuition,,Toddler,5SD,Monthly,$721.35 ,Sibling / family discount,,,,($36.07),$685.28 , $-   ,$685.28 ,AK459
10/10/2022,10/11/2022,ME928,35937953,Tuition,,Toddler,FD,Monthly,$804.90 ,,,,, $-   ,$804.90 ,($250.90),$554.00 ,ME928
10/10/2022,10/12/2022,ND172,35943018,Tuition,,Middle/High,FD,Monthly,"$1,000.00 ",Sibling / family discount,,,,($50.00),$950.00 , $-   ,$950.00 ,ND172
10/10/2022,10/15/2022,DS399,26939141,Tuition,,Middle/High,FD,Monthly,"$1,050.00 ",Old Price Discount, Sibling / family discount,,,($100.00),$950.00 , $-   ,$950.00 ,DS399
10/10/2022,10/15/2022,ED504,33477001,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount,,,,($50.00),"$1,050.00 ", $-   ,"$1,050.00 ",ED504
10/10/2022,10/15/2022,KD134,33476812,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Old Price Discount, Sibling / family discount,,,($97.50),$902.50 , $-   ,$902.50 ,KD134
10/10/2022,10/15/2022,LS391,26939515,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Old Price Discount,,,,($50.00),"$1,000.00 ", $-   ,"$1,000.00 ",LS391
10/16/2022,10/31/2022,DZ990,29995251,Tuition,,Middle/High,5SD,Monthly,"$1,000.00 ",Friends & Family,,,,($150.00),$850.00 , $-   ,$850.00 ,DZ990
10/27/2022,11/1/2022,AA861,35566189,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,, $-   ,"$1,100.00 ", $-   ,"$1,100.00 ",AA861
10/27/2022,11/1/2022,AT963,24902617,Tuition,,Primary,5SD,Monthly,$950.00 ,,,,, $-   ,$950.00 , $-   ,$950.00 ,AT963
10/27/2022,11/1/2022,AL254,30162818,Tuition,,Primary,FD,Monthly,"$1,000.00 ",,,,, $-   ,"$1,000.00 ", $-   ,"$1,000.00 ",AL254
10/27/2022,11/1/2022,AK459,35943143,Tuition,,Toddler,5SD,Monthly,"$1,050.00 ",Sibling / family discount,,,,($52.50),$997.50 , $-   ,$997.50 ,AK459
10/27/2022,11/1/2022,AA922,24893985,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Healthcare Worker,,,,($55.00),"$1,045.00 ", $-   ,"$1,045.00 ",AA922
10/27/2022,11/1/2022,AJ732,20833539,Tuition,,Primary,FD,Monthly,$950.00 ,Employee discount,,,,($950.00), $-   , $-   , $-   ,AJ732
10/27/2022,11/1/2022,AF115,24737851,Tuition,,Infant,FD,Monthly,"$1,155.00 ",Old Price Discount,,,,($55.00),"$1,100.00 ", $-   ,"$1,100.00 ",AF115
10/27/2022,11/1/2022,AC605,28165625,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Employee discount,,,,"($1,050.00)", $-   , $-   , $-   ,AC605
10/27/2022,11/1/2022,AK875,26789499,Tuition,,Primary,5SD,Monthly,$950.00 ,,,,, $-   ,$950.00 , $-   ,$950.00 ,AK875
10/27/2022,11/1/2022,AA675,26758012,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount,,,,($50.00),"$1,050.00 ", $-   ,"$1,050.00 ",AA675
10/27/2022,11/1/2022,AP659,26786503,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Sibling / family discount, Corporate Discount,,,($97.50),$902.50 , $-   ,$902.50 ,AP659
10/27/2022,11/1/2022,AT168,24860094,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount,,,,($50.00),"$1,050.00 ", $-   ,"$1,050.00 ",AT168
10/27/2022,11/1/2022,AB944,32750176,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Friends & Family,,,,($300.00),$700.00 , $-   ,$700.00 ,AB944
10/27/2022,11/1/2022,AS333,24893125,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Friends & Family,,,,($55.00),"$1,045.00 ",($522.50),$522.50 ,AS333
10/27/2022,11/1/2022,AH405,24738694,Tuition,,Infant,FD,Monthly,"$1,155.00 ",Old Price Discount, Sibling / family discount,,,($110.00),"$1,045.00 ", $-   ,"$1,045.00 ",AH405
10/27/2022,11/1/2022,AJ459,24860067,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount,,,,($50.00),"$1,050.00 ", $-   ,"$1,050.00 ",AJ459
10/27/2022,11/1/2022,BX294,26802060,Tuition,,Primary,FD,Monthly,"$1,000.00 ",,,,, $-   ,"$1,000.00 ", $-   ,"$1,000.00 ",BX294
10/27/2022,11/1/2022,BI788,24738926,Tuition,,Infant,FD,Monthly,"$1,155.00 ",,,,,"($1,155.00)", $-   , $-   , $-   ,BI788
10/27/2022,11/1/2022,BD987,28629000,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,,($550.00),$550.00 ,($550.00), $-   ,BD987
10/27/2022,11/1/2022,BU753,26790785,Tuition,,Primary,5SD,Monthly,$950.00 ,Old Price Discount,,,,($100.00),$850.00 , $-   ,$850.00 ,BU753
10/27/2022,11/1/2022,CK660,27153729,Tuition,,Primary,5SD,Monthly,$950.00 ,Old Price Discount,,,,($100.00),$850.00 , $-   ,$850.00 ,CK660
10/27/2022,11/1/2022,CM826,29663411,Tuition,,Infant,FD,Monthly,"$1,155.00 ",,,,,"($1,014.00)",$141.00 , $-   ,$141.00 ,CM826
10/27/2022,11/1/2022,DW112,26807160,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Old Price Discount, Sibling / family discount, Teacher Discount,,($142.62),$857.38 , $-   ,$857.38 ,DW112
10/27/2022,11/1/2022,DA530,29603425,Tuition,,Toddler,5SD,Monthly,"$1,050.00 ",,,,, $-   ,"$1,050.00 ", $-   ,"$1,050.00 ",DA530
10/27/2022,11/1/2022,DG767,26936453,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount, Healthcare Worker,,,($102.50),$997.50 , $-   ,$997.50 ,DG767
10/27/2022,11/1/2022,DW724,19604468,Tuition,,Primary,5SD,Monthly,$950.00 ,,,,, $-   ,$950.00 , $-   ,$950.00 ,DW724
10/27/2022,11/1/2022,DA466,26733562,Tuition,,Toddler,5HD,Monthly,"$1,000.00 ",Corporate Discount,,,,($50.00),$950.00 , $-   ,$950.00 ,DA466
10/27/2022,11/1/2022,DM302,26805134,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Old Price Discount, Sibling / family discount,,,($97.50),$902.50 , $-   ,$902.50 ,DM302
10/27/2022,11/1/2022,DH221,26802907,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Sibling / family discount,,,,($50.00),$950.00 , $-   ,$950.00 ,DH221
10/27/2022,11/1/2022,DM499,27155096,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount, Corporate Discount,,,($102.50),$997.50 , $-   ,$997.50 ,DM499
10/27/2022,11/1/2022,EN878,24860043,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount,,,,($50.00),"$1,050.00 ", $-   ,"$1,050.00 ",EN878
10/27/2022,11/1/2022,EH577,24901306,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount, Healthcare Worker,,,($102.50),$997.50 , $-   ,$997.50 ,EH577
10/27/2022,11/1/2022,ER947,24902168,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount,,,,($50.00),"$1,050.00 ", $-   ,"$1,050.00 ",ER947
10/27/2022,11/1/2022,ET629,26805126,Tuition,,Primary,FD,Monthly,"$1,000.00 ",Old Price Discount, Sibling / family discount,,,($97.50),$902.50 , $-   ,$902.50 ,ET629
10/27/2022,11/1/2022,EF185,24858502,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount, Teacher Discount,,,($102.50),$997.50 , $-   ,$997.50 ,EF185
10/27/2022,11/1/2022,EZ506,27972801,Tuition,,Elementary,5SD,Monthly,"$1,000.00 ",Old Price Discount, Sibling / family discount, Teacher Discount, Healthcare Worker,($185.49),$814.51 , $-   ,$814.51 ,EZ506
10/27/2022,11/1/2022,ET187,26694902,Tuition,,Infant,FD,Monthly,"$1,155.00 ",Old Price Discount, Teacher Discount,,,($110.00),"$1,045.00 ", $-   ,"$1,045.00 ",ET187
10/27/2022,11/1/2022,EM146,28373801,Tuition,,Toddler,5SD,Monthly,"$1,050.00 ",Healthcare Worker,,,,($52.50),$997.50 , $-   ,$997.50 ,EM146
10/27/2022,11/1/2022,EH346,24856065,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,, $-   ,"$1,100.00 ", $-   ,"$1,100.00 ",EH346
10/27/2022,11/1/2022,FK590,24895542,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Sibling / family discount,,,,($55.00),"$1,045.00 ", $-   ,"$1,045.00 ",FK590
10/27/2022,11/1/2022,FI290,29621159,Tuition,,Middle/High,5SD,Monthly,$950.00 ,Employee discount,,,,($475.00),$475.00 , $-   ,$475.00 ,FI290
10/27/2022,11/1/2022,FB569,32750207,Tuition,,Middle/High,5SD,Monthly,"$1,000.00 ",Friends & Family,,,,($300.00),$700.00 , $-   ,$700.00 ,FB569
10/27/2022,11/1/2022,FD890,27156491,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Old Price Discount,,,,($50.00),"$1,050.00 ", $-   ,"$1,050.00 ",FD890
10/27/2022,11/1/2022,GL233,34921395,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",,,,, $-   ,"$1,100.00 ", $-   ,"$1,100.00 ",GL233
10/27/2022,11/1/2022,GG321,26790781,Tuition,,Primary,5SD,Monthly,$950.00 ,Old Price Discount,,,,($100.00),$850.00 , $-   ,$850.00 ,GG321
10/27/2022,11/1/2022,HI661,29620482,Tuition,,Elementary,FD,Monthly,"$1,050.00 ",Employee discount,,,,"($1,050.00)", $-   , $-   , $-   ,HI661
10/27/2022,11/1/2022,HH814,34533149,Tuition,,Infant,FD,Monthly,"$1,155.00 ",,,,, $-   ,"$1,155.00 ", $-   ,"$1,155.00 ",HH814
10/27/2022,11/1/2022,ID192,24855058,Tuition,,Toddler,FD,Monthly,"$1,100.00 ",Teacher Discount,,,,($110.00),$990.00 , $-   ,$990.00 ,ID192
