Date,StudentName,FirstName,LastName,SiblingName,ChargeCategory,OriginalCharge,DiscountType,DiscountAmount,Adjustment,BillingAmount,Status,Gender,Age,City,State,Program,Room,Schedule,StartTime,EndTime
3/1/2023,Aleen Laaziz,Aleen,Laaziz,,Tuition,"$1,000.00",,$0.00,$0.00,"$1,000.00",Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Alexandra Hewes,Alexandra,Hewes,,Tuition,"$1,018.50",Old Price Discount,-$96.90,$0.00,$921.60,Inactive,female,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
3/1/2023,Ali Khater,Ali,Khater,,Tuition,"$1,050.00",Sibling ,-$52.50,$0.00,$997.50,Active,male,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
3/1/2023,Alia Aslam,Alia,Aslam,,Tuition,"$1,100.00",Healthcare Worker,-$55.00,$0.00,"$1,045.00",Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Ameera Jibrin,Ameera,Jibrin,,Tuition,$950.00,Employee discount,-$950.00,$0.00,$0.00,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
3/1/2023,Amna Quraishi,Amna,Quraishi,,Tuition,"$1,100.00",Prepayment Discount,-$86.35,$0.00,"$1,013.65",Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Amy Tuyet-Nhi Au,Amy,Tuyet-Nhi Au,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Inactive,female,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
3/1/2023,Anahi Itzel Flores,Anahi,Itzel Flores,,Tuition,"$1,155.00",Old Price Discount,-$55.00,$0.00,"$1,100.00",Active,female,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
3/1/2023,Ansara Currimbhoy,Ansara,Currimbhoy,,Tuition,"$1,050.00",,$0.00,-$50.00,"$1,000.00",Inactive,female,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
3/1/2023,Arham Khan,Arham,Khan,,Tuition,$950.00,,$0.00,$0.00,$950.00,Inactive,male,5,,,Primary,,5SD,8:30 AM,2:45 PM
3/1/2023,Arsal Quraishi,Arsal,Quraishi,,Tuition,$970.00,Military Discount,-$48.50,-$46.08,$921.50,Inactive,male,6,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
3/1/2023,Asher Adibi,Asher,Adibi,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
3/1/2023,Ashton Black,Ashton,Black,,Tuition,"$1,050.00",Sibling ,-$100.00,$0.00,$950.00,Inactive,male,8,,,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
3/1/2023,Aubrey Palmer,Aubrey,Palmer,,Tuition,"$1,000.00",Sibling ,-$97.50,$0.00,$902.50,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Aurora Johnson,Aurora,Johnson,Avah,Tuition,$525.00,CCA Discount,-$85.00,$0.00,$440.00,Inactive,female,,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Aurora Johnson,Aurora,Johnson,Avah,Tuition,"$1,000.00",CCA Discount,-$120.00,$0.00,$880.00,Inactive,female,,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Ava Toufexis,Ava,Toufexis,June,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,female,3,Garland,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
3/1/2023,Avah Johnson,Avah,Johnson,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Active,female,10,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
3/1/2023,Avery Coleman,Avery,Coleman,,Tuition,"$1,000.00",,$0.00,-$97.50,$902.50,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Avery Mackens,Avery,Mackens,,Tuition,"$1,050.00",Prepayment Discount,-$82.42,$0.00,$967.58,Inactive,female,3,Garland,Texas,Toddler,Monet,5SD,8:30 AM,2:45 PM
3/1/2023,Aya Bahsoun,Aya,Bahsoun,,Tuition,"$1,000.00",Friends & Family,-$300.00,$0.00,$700.00,Inactive,female,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
3/1/2023,Ayah Shurafa,Ayah,Shurafa,Sarah,Tuition,"$1,000.00",Friends & Family,-$50.00,$0.00,$950.00,Active,female,4,Rowlett,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
3/1/2023,Aydin Hawlery,Aydin,Hawlery,Elind,Tuition,"$1,155.00",CCA Discount,-$107.80,$0.00,"$1,047.20",Active,male,3,Wylie,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
3/1/2023,Aydin Jetpuri,Aydin,Jetpuri,Ariana,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,male,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
3/1/2023,Bonnie Sampson,Bonnie,Sampson,Maxwell,Tuition,"$1,018.50",Sibling ,-$186.76,$0.00,$831.74,Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
3/1/2023,Bouchra Tayebi,Bouchra,Tayebi,Kaouthar,Tuition,"$1,000.00",Friends & Family,-$300.00,$0.00,$700.00,Active,female,11,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
3/1/2023,Brees Umoren,Brees,Umoren,,Tuition,$950.00,Old Price Discount,-$100.00,$0.00,$850.00,Inactive,female,4,,,Primary,,5SD,8:30 AM,2:45 PM
3/1/2023,Brooks Davis,Brooks,Davis,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Inactive,male,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
3/1/2023,Cecelia Johnson,Cecelia,Johnson,Avah,Tuition,$700.00,CCA Discount,-$207.20,$0.00,$492.80,Inactive,female,,,,Infant,,FD,7:00 AM,6:00 PM
3/1/2023,Cecelia Johnson,Cecelia,Johnson,Avah,Tuition,"$1,400.00",CCA Discount,-$366.40,$0.00,"$1,033.60",Inactive,female,,,,Infant,,FD,7:00 AM,6:00 PM
3/1/2023,Celine Khater,Celine,Khater,Ali,Tuition,$950.00,Old Price Discount,-$100.00,$0.00,$850.00,Inactive,female,4,,,Primary,,5SD,8:30 AM,2:45 PM
3/1/2023,Cleo Tarazona,Cleo,Tarazona,,Tuition,"$1,050.00",CCA Discount,-$130.00,$0.00,$920.00,Active,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
3/1/2023,Copelyn McAnally,Copelyn,McAnally,,Tuition,"$1,155.00",CCA Discount,-$179.80,$0.00,$975.20,Active,female,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
3/1/2023,Dahniyaal Haq,Dahniyaal,Haq,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
3/1/2023,Dakota Williams,Dakota,Williams,Luna,Tuition,"$1,000.00",Sibling ,-$142.62,$0.00,$857.38,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Dalya Awad,Dalya,Awad,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Inactive,female,2,,,Toddler,,5SD,8:30 AM,2:45 PM
3/1/2023,Daniel Galindo,Daniel,Galindo,,Tuition,"$1,000.00",Healthcare Worker,-$97.50,$0.00,$902.50,Inactive,male,5,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Daniel Tran,Daniel,Tran,Arlo,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Inactive,male,2,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
3/1/2023,Danielle Williams,Danielle,Williams,Luna,Tuition,$950.00,,$0.00,$0.00,$950.00,Inactive,male,4,,,Primary,,5SD,8:30 AM,2:45 PM
3/1/2023,Darshan Alagar,Darshan,Alagar,,Tuition,$900.00,Corporate Discount,-$45.00,$0.00,$855.00,Active,male,4,Garland,Texas,Primary,Chevalier,5HD,8:30 AM,12:00 PM
3/1/2023,Dave Thomas,Dave,Thomas,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Inactive,male,1,,,Infant,,FD,7:00 AM,6:00 PM
3/1/2023,Demi McClure,Demi,McClure,Dessa,Tuition,"$1,000.00",Sibling ,-$97.50,$0.00,$902.50,Active,female,5,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
3/1/2023,Denver Hoeffner,Denver,Hoeffner,,Tuition,"$1,000.00",Sibling ,-$50.00,$0.00,$950.00,Inactive,male,4,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Dessa McClure,Dessa,McClure,Demi,Tuition,"$1,100.00",Corporate Discount,-$102.50,$0.00,$997.50,Active,female,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
3/1/2023,Dominik Escobar,Dominik,Escobar,Stefan,Tuition,$950.00,Sibling ,-$135.47,$0.00,$814.53,Active,male,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
3/1/2023,Easton Taylor,Easton,Taylor,Helios,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
3/1/2023,Elias Dimoulakis,Elias,Dimoulakis,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
3/1/2023,Elias Nichols,Elias,Nichols,,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,male,3,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
3/1/2023,Elind Hawlery,Elind,Hawlery,Aydin,Tuition,"$1,050.00",CCA Discount,-$70.34,$0.00,$979.66,Active,male,5,Wylie,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
3/1/2023,Elizabeth Rhodes,Elizabeth,Rhodes,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Inactive,female,4,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
3/1/2023,Ella Tamo,Ella,Tamo,Liam,Tuition,"$1,000.00",Sibling ,-$97.50,$0.00,$902.50,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
3/1/2023,Elliana Medina Fuentes,Elliana,Medina Fuentes,,Tuition,"$1,100.00",Teacher Discount,-$102.50,$0.00,$997.50,Active,female,3,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
3/1/2023,Emiliana Cammarano,Emiliana,Cammarano,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Inactive,female,2,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
3/1/2023,Emma Diaz,Emma,Diaz,,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,female,3,Rowlett,Texas,Primary,Van Gogh,5SD,8:30 AM,2:45 PM
3/1/2023,Emma Rey Zinck,Emma,Rey Zinck,,Tuition,"$1,000.00",Sibling ,-$185.49,$0.00,$814.51,Inactive,female,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
3/1/2023,Emma Tamo,Emma,Tamo,Liam,Tuition,"$1,155.00",Teacher Discount,-$110.00,$0.00,"$1,045.00",Active,female,2,Richardson,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
3/1/2023,Emma Tran,Emma,Tran,Arlo,Tuition,"$1,100.00",,$0.00,-$50.00,"$1,050.00",Active,female,3,,,Primary,Van Gogh,FD,7:00 AM,6:00 PM
3/1/2023,Ethan Mai,Ethan,Mai,,Tuition,"$1,000.00",Healthcare Worker,-$50.00,$0.00,$950.00,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
3/1/2023,Eylan Hoeffner,Eylan,Hoeffner,,Tuition,"$1,100.00",,$0.00,$0.00,"$1,100.00",Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Ezra Mackens,Ezra,Mackens,,Tuition,$921.50,Healthcare Worker,-$177.46,$0.00,$744.04,Inactive,female,4,,,Primary,,5SD,8:30 AM,2:45 PM
3/1/2023,Faith Dugda,Faith,Dugda,,Tuition,$970.00,Sibling ,-$138.37,$0.00,$831.63,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Fatih Kosak,Fatih,Kosak,,Tuition,"$1,000.00",Sibling ,-$50.00,$0.00,$950.00,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Felix Devlin,Felix,Devlin,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Inactive,male,4,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Gabriel Hambric,Gabriel,Hambric,,Tuition,"$1,000.00",,$0.00,-$50.00,$950.00,Inactive,male,5,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
3/1/2023,Gabriella Lopez,Gabriella,Lopez,,Tuition,"$1,000.00",,$0.00,$0.00,"$1,000.00",Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Genevieve Heake,Genevieve,Heake,,Tuition,"$1,100.00",,$0.00,$0.00,"$1,100.00",Active,female,2,Garland,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
3/1/2023,Ghufran Alzobi,Ghufran,Alzobi,Nooran,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,8,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
3/1/2023,Gibran Ghaffar,Gibran,Ghaffar,,Tuition,$950.00,Old Price Discount,-$100.00,$0.00,$850.00,Inactive,male,4,,,Primary,,5SD,8:30 AM,2:45 PM
3/1/2023,Haadiya Iqbal,Haadiya,Iqbal,,Tuition,"$1,050.00",Employee discount,"-$1,050.00",$0.00,$0.00,Inactive,female,6,,,Lower Elementary,,FD,7:00 AM,6:00 PM
3/1/2023,Hadi Tassabhji,Hadi,Tassabhji,,Tuition,$950.00,Healthcare Worker,-$47.50,$0.00,$902.50,Inactive,male,4,,,Primary,,5SD,8:30 AM,2:45 PM
3/1/2023,Hamza Sheikh,Hamza,Sheikh,,Tuition,"$1,050.00",Sibling ,-$52.50,$0.00,$997.50,Inactive,male,8,,,Lower Elementary,,FD,7:00 AM,6:00 PM
3/1/2023,Harlow Hickey,Harlow,Hickey,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Inactive,male,1,,,Infant,,FD,7:00 AM,6:00 PM
3/1/2023,Hashem Abu Azab,Hashem,Abu Azab,,Tuition,"$1,000.00",Friends & Family,-$100.00,$0.00,$900.00,Inactive,male,5,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Hasseyt Tegene,Hasseyt,Tegene,,Tuition,"$1,050.00",Friends & Family,-$200.00,$0.00,$850.00,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
3/1/2023,Helios Taylor,Helios,Taylor,Easton,Tuition,"$1,155.00",CCA Discount,-$179.80,$0.00,$975.20,Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
3/1/2023,Hunter Taylor,Hunter,Taylor,Easton,Tuition,"$1,400.00",CCA Discount,-$369.60,$0.00,"$1,030.40",Active,male,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
3/1/2023,Ian Corazao,Ian,Corazao,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Inactive,female,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
3/1/2023,Isabella Downs,Isabella,Downs,,Tuition,"$1,000.00",Sibling ,-$50.00,$0.00,$950.00,Active,female,5,Richardson,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
3/1/2023,Isha Dissanayake,Isha,Dissanayake,,Tuition,"$1,100.00",Teacher Discount,-$110.00,$0.00,$990.00,Active,female,3,Rowlett,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
3/1/2023,Isla Kerns,Isla,Kerns,Liam,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,female,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
3/1/2023,Iva Ogunyemi,Iva,Ogunyemi,,Tuition,"$1,100.00",Corporate Discount,-$102.50,$0.00,$997.50,Active,female,3,Plano,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
3/1/2023,Ivan Shrivastava,Ivan,Shrivastava,,Tuition,$950.00,Old Price Discount,-$100.00,$0.00,$850.00,Inactive,female,4,,,Primary,,5HD,8:30 AM,12:00 PM
3/1/2023,Ivory Black,Ivory,Black,,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Inactive,female,5,Rowlett,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
3/1/2023,Izzideen Alhidmi,Izzideen,Alhidmi,,Tuition,$950.00,Sibling ,-$498.75,$0.00,$451.25,Inactive,male,5,,,Primary,,5SD,8:30 AM,2:45 PM
3/1/2023,Jaden Cereceres,Jaden,Cereceres,,Tuition,"$1,050.00",Healthcare Worker,-$52.50,$0.00,$997.50,Active,male,11,Sachse,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
3/1/2023,Janna Alhidmi,Janna,Alhidmi,,Tuition,"$1,000.00",Employee discount,-$525.00,$0.00,$475.00,Inactive,female,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
3/1/2023,Jassem Sheikh,Jassem,Sheikh,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Inactive,male,8,,,Lower Elementary,,FD,7:00 AM,6:00 PM
3/1/2023,Jena Altarda,Jena,Altarda,Layaan,Tuition,"$1,100.00",Friends & Family,-$550.00,$0.00,$550.00,Active,female,3,Wylie,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
3/1/2023,Jenna Alsabawe,Jenna,Alsabawe,Taleen,Tuition,$950.00,Employee discount,-$950.00,$0.00,$0.00,Active,female,8,Garland,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
3/1/2023,Jonah Gheewala,Jonah,Gheewala,,Tuition,$550.00,,-$500.00,$0.00,$50.00,Inactive,female,1,,,Infant,,FD,7:00 AM,6:00 PM
3/1/2023,Jonathan Nguyen,Jonathan,Nguyen,Amadeus,Tuition,"$1,000.00",,$0.00,$0.00,"$1,000.00",Active,male,6,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
3/1/2023,Jude Akar,Jude,Akar,Karam,Tuition,"$1,050.00",Employee discount,"-$1,050.00",$0.00,$0.00,Active,male,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
3/1/2023,Jude Hart,Jude,Hart,,Tuition,"$1,000.00",,$0.00,$0.00,"$1,000.00",Active,female,7,Plano,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
3/1/2023,Jude Ibrahim,Jude,Ibrahim,,Tuition,$950.00,,$0.00,$0.00,$950.00,Inactive,male,4,,,Primary,,5SD,8:30 AM,2:45 PM
3/1/2023,Jude Tarda,Jude,Tarda,,Tuition,"$1,000.00",Friends & Family,-$450.00,$0.00,$550.00,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Juliana Fuentes,Juliana,Fuentes,,Tuition,"$1,050.00",CCA Discount,-$130.00,$0.00,$920.00,Active,female,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
3/1/2023,June Toufexis,June,Toufexis,Ava,Tuition,"$1,000.00",Sibling ,-$142.62,$0.00,$857.38,Active,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
3/1/2023,Kaouthar Tayebi,Kaouthar,Tayebi,Bouchra,Tuition,"$1,000.00",Friends & Family,-$300.00,$0.00,$700.00,Active,female,11,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
3/1/2023,Karam Akar,Karam,Akar,Jude,Tuition,"$1,100.00",Friends & Family,"-$1,100.00",$0.00,$0.00,Active,male,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
3/1/2023,Katherine Li,Katherine,Li,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Active,female,5,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
3/1/2023,Kellan Palmer,Kellan,Palmer,,Tuition,"$1,000.00",Financial aid,-$105.00,$0.00,$895.00,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Keyan Jibrin,Keyan,Jibrin,Ameera,Tuition,"$1,000.00",Employee discount,"-$1,000.00",$0.00,$0.00,Inactive,male,9,Richardson,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
3/1/2023,Khalid Alnaqshabandi,Khalid,Alnaqshabandi,,Tuition,"$1,050.00",Employee discount,"-$1,050.00",$0.00,$0.00,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
3/1/2023,Kidus Tegene,Kidus,Tegene,,Tuition,"$1,050.00",Friends & Family,-$200.00,$0.00,$850.00,Inactive,male,8,,,Lower Elementary,,FD,7:00 AM,6:00 PM
3/1/2023,Kingston Betters,Kingston,Betters,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
3/1/2023,Kira Diaz,Kira,Diaz,Emma,Tuition,"$1,000.00",Sibling ,-$97.50,$0.00,$902.50,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Laina Miller,Laina,Miller,,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Inactive,female,3,Murphy,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
3/1/2023,Layaan Altarda,Layaan,Altarda,Jena,Tuition,"$1,000.00",Friends & Family,-$450.00,$0.00,$550.00,Active,female,6,Wylie,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
3/1/2023,Layan Abuawwad,Layan,Abuawwad,,Tuition,$950.00,,$0.00,$0.00,$950.00,Inactive,female,4,,,Primary,,5SD,8:30 AM,2:45 PM
3/1/2023,Leila Johnson,Leila,Johnson,Avah,Tuition,$577.50,CCA Discount,-$111.10,$0.00,$466.40,Inactive,female,,,,Toddler,,FD,7:00 AM,6:00 PM
3/1/2023,Leyah Elashi,Leyah,Elashi,,Tuition,"$1,000.00",Healthcare Worker,-$50.00,$0.00,$950.00,Inactive,female,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
3/1/2023,Liam Holman,Liam,Holman,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Inactive,male,4,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Liam Kerns,Liam,Kerns,Isla,Tuition,"$1,100.00",Sibling ,-$102.50,$0.00,$997.50,Active,male,5,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
3/1/2023,Liam Tamo,Liam,Tamo,Ella,Tuition,"$1,050.00",Sibling ,-$100.00,$0.00,$950.00,Active,male,7,Richardson,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
3/1/2023,London Frye,London,Frye,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
3/1/2023,Lorenzo Sifuentes,Lorenzo,Sifuentes,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
3/1/2023,Luca Dimoulakis,Luca,Dimoulakis,,Tuition,"$1,050.00",Sibling ,-$100.00,$0.00,$950.00,Inactive,male,6,,,Lower Elementary,,FD,7:00 AM,6:00 PM
3/1/2023,Lucas Salm,Lucas,Salm,,Tuition,$950.00,Healthcare Worker,-$47.50,$0.00,$902.50,Inactive,male,4,,,Primary,,5SD,8:30 AM,2:45 PM
3/1/2023,Luke Wilson,Luke,Wilson,,Tuition,"$1,100.00",,$0.00,$0.00,"$1,100.00",Inactive,male,3,,,Toddler,,FD,7:00 AM,6:00 PM
3/1/2023,Luke Wilson,Luke,Wilson,,Tuition,$100.00,,$0.00,$0.00,$100.00,Inactive,male,3,,,Toddler,,FD,7:00 AM,6:00 PM
3/1/2023,Luna Hernandez,Luna,Hernandez,,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,female,3,Plano,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
3/1/2023,Maher Abu Irsheid,Maher,Abu Irsheid,,Tuition,"$1,000.00",Friends & Family,-$150.00,$0.00,$850.00,Inactive,male,5,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Majdi ElKhalili,Majdi,ElKhalili,,Tuition,"$1,100.00",,$0.00,$0.00,"$1,100.00",Active,male,4,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
3/1/2023,Malak Rhanoui,Malak,Rhanoui,,Tuition,"$1,100.00",,$0.00,$0.00,"$1,100.00",Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Mariam Jafri,Mariam,Jafri,,Tuition,"$1,100.00",,$0.00,$0.00,"$1,100.00",Inactive,female,3,,,Toddler,,FD,7:00 AM,6:00 PM
3/1/2023,Marlo Bonfante,Marlo,Bonfante,,Tuition,"$1,100.00",Healthcare Worker,-$55.00,$0.00,"$1,045.00",Inactive,male,1,,,Infant,,FD,7:00 AM,6:00 PM
3/1/2023,Marya Elashi,Marya,Elashi,,Tuition,$900.00,Sibling ,-$45.00,$0.00,$855.00,Inactive,female,4,,,Primary,,3SD,8:30 AM,2:45 PM
3/1/2023,Marya Elashi,Marya,Elashi,,Tuition,$35.00,,$0.00,$0.00,$35.00,Inactive,female,4,,,Primary,,3SD,8:30 AM,2:45 PM
3/1/2023,Matthew Lee,Matthew,Lee,,Tuition,"$1,000.00",Corporate Discount,-$97.50,$0.00,$902.50,Inactive,male,4,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Maxwell Sampson,Maxwell,Sampson,Bonnie,Tuition,"$1,018.50",Old Price Discount,-$96.90,$0.00,$921.60,Active,male,11,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
3/1/2023,Maya Abunijmeh,Maya,Abunijmeh,,Tuition,$950.00,Old Price Discount,-$100.00,$0.00,$850.00,Active,female,6,Sachse,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
3/1/2023,Mikaela Tegene,Mikaela,Tegene,,Tuition,"$1,000.00",Friends & Family,-$192.50,$0.00,$807.50,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
3/1/2023,Milo Arnquist,Milo,Arnquist,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Inactive,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
3/1/2023,Mira Vayni,Mira,Vayni,,Tuition,"$1,100.00",Friends & Family,-$300.00,$0.00,$800.00,Inactive,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
3/1/2023,Mohamad-Burhan Arshouk,Mohamad-Burhan,Arshouk,,Tuition,"$1,000.00",Friends & Family,-$200.00,$0.00,$800.00,Inactive,male,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
